Año,Identificador de la Orden,Rama de la Entidad,Sector de la Entidad,Entidad,Solicitante,Fecha,Proveedor,Estado,Solicitud,Items,Total,Agregacion,Ciudad,Entidad Obigada,EsPostconflicto,NIT Proveedor,Actividad Economica Proveedor,ID Entidad,NIT PROV NORM,FECHA NORM,URL COMPRA,,,,,,,,,Orden de Compra,Item
"2021,73879,Ejecutiva,Función Pública,ALCALDIA MANIZALES,Diana Constanza Mejia Grand,08/06/2021 00:00,PANORAMMA DISENO DE SOLUCIONES SAS,Emitida,131204,Ver Conjunto detalle,""140,073.00"",Emergencia COVID19,Manizales,No obligada,No Definido,900671732,1811,706,900671732,06/08/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/73879,,,,,,,,,,"
"2020,63221,Judicial,Justicia y del Derecho,DIRECCION SECCIONAL DE ADMINISTRACION JUDICIAL DE SINCELEJO  SUCRE,Daniel Eduardo Romero Vitola,12/31/2020 12:00:00 AM,Sumimas SAS,Emitida,112181,Ver Conjunto detalle,""1,795,743.00"",Emergencia COVID19,SINCELEJO,Obligada,No Definido,8300013381,4649,1117,830001338,31/12/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63221,,,,,,,,,,"
"2021,68009,Ejecutiva,Trabajo,SENA  Regional Putumayo,Olga Lucia Benavidez Perenguez,04/27/2021 12:00:00 AM,BON SANTE SAS,Emitida,120944,Ver Conjunto detalle,""437,200.00"",Emergencia COVID19,PUERTO ASIS,Obligada,No Definido,901211678,4773,414,901211678,27/04/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/68009,,,,,,,,,,"
"2020,63245,Ejecutiva,Defensa Nacional,BOGOTA DC  POLICIA METROPOLITANA,Maria Emma Hernandez Aguirre,12/31/2020 12:00:00 AM,FELIPE MONDRAGON DUQUE,Emitida,112236,Ver Conjunto detalle,""97,536,000.00"",Emergencia COVID19,BOGOTÁ D.C.,Obligada,No Definido,94409574,7110,450,94409574,31/12/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63245,,,,,,,,,,"
"2021,74052,Ejecutiva,Función Pública,NORTE DE SANTANDERALCALDIA DE SAN JOSE CUCUTA,Jose Alejandro Martinez Ortiz,08/10/2021 00:00,SOLOASEO CAFETERIA DISTRIBUCIONES,Emitida,131459,Ver Conjunto detalle,""1,244,542.00"",Emergencia COVID19,Cúcuta,No obligada,No Definido,19254921,4649,947,19254921,10/08/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/74052,,,,,,,,,,"
"2021,74171,Ejecutiva,Defensa Nacional,BACAIM4,Diana Paola Robayo Moreno,08/11/2021 00:00,INDUHOTEL SAS,Emitida,131588,Ver Conjunto detalle,""83,300,000.00"",Emergencia COVID19,tumaco-nariño,Obligada,No Definido,900300970,5511,411,900300970,11/08/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/74171,,,,,,,,,,"
"2021,65085,Ejecutiva,Inclusión social y reconciliación,SECRETARIA DISTRITAL DE INTEGRACION SOCIAL,BORIS ALEXANDER FLOMIN DE LEON,03/04/2021 00:00,CENCOSUD COLOMBIA SA,Emitida,115753,Ver Conjunto detalle,""59,180,651,557.00"",Emergencia COVID19,Bogotá DC,No obligada,No Definido,900155107,4711,686,900155107,04/03/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/65085,,,,,,,,,,"
"2021,63437,Judicial,Justicia y del Derecho,DIRECCION SECCIONAL DE ADMINISTRACION JUDICIAL DE SINCELEJO  SUCRE,Daniel Eduardo Romero Vitola,01/21/2021 12:00:00 AM,MAS EMPRESARIAL SM SAS,Emitida,112757,Ver Conjunto detalle,""1,861,702.00"",Emergencia COVID19,SINCELEJO,Obligada,No Definido,900401081,2221,1117,900401081,21/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63437,,,,,,,,,,"
"2021,63469,Judicial,Justicia y del Derecho,DIRECCION SECCIONAL DE ADMINISTRACION JUDICIAL DE SINCELEJO  SUCRE,Daniel Eduardo Romero Vitola,01/22/2021 12:00:00 AM,Belisario Velasquez y asociados SAS,Emitida,112763,Ver Conjunto detalle,""4,251,063.00"",Emergencia COVID19,SINCELEJO,Obligada,No Definido,830504600,6910,1117,830504600,22/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63469,,,,,,,,,,"
"2021,63470,Judicial,Justicia y del Derecho,DIRECCION SECCIONAL DE ADMINISTRACION JUDICIAL DE SINCELEJO  SUCRE,Daniel Eduardo Romero Vitola,01/22/2021 12:00:00 AM,BON SANTE SAS,Emitida,112760,Ver Conjunto detalle,""10,132,978.00"",Emergencia COVID19,SINCELEJO,Obligada,No Definido,901211678,4773,1117,901211678,22/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63470,,,,,,,,,,"
"2021,63474,Organismos autónomo o independientes,,TOLIMAINSTITUTO DE FINANCIAMIENTO PROMOCION Y DESARROLLO DE IBAGUE,Paola Del Rocio Arbelaez Arenas,01/22/2021 12:00:00 AM,Sumimas SAS,Emitida,112817,Ver Conjunto detalle,""4,311,641.00"",Emergencia COVID19,IBAGUE TOLIMA,No obligada,No Definido,8300013381,4649,929,830001338,22/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63474,,,,,,,,,,"
"2021,63475,Organismos autónomo o independientes,,TOLIMAINSTITUTO DE FINANCIAMIENTO PROMOCION Y DESARROLLO DE IBAGUE,Paola Del Rocio Arbelaez Arenas,01/22/2021 12:00:00 AM,SOLOASEO CAFETERIA DISTRIBUCIONES,Emitida,112815,Ver Conjunto detalle,""305,782.00"",Emergencia COVID19,IBAGUE TOLIMA,No obligada,No Definido,19254921,4649,929,19254921,22/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63475,,,,,,,,,,"
"2021,63476,Organismos autónomo o independientes,,TOLIMAINSTITUTO DE FINANCIAMIENTO PROMOCION Y DESARROLLO DE IBAGUE,Paola Del Rocio Arbelaez Arenas,01/22/2021 12:00:00 AM,PAPER BOX SP SAS,Emitida,112813,Ver Conjunto detalle,""218,624.00"",Emergencia COVID19,IBAGUE TOLIMA,No obligada,No Definido,900791672,4669,929,900791672,22/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63476,,,,,,,,,,"
"2021,63477,Organismos autónomo o independientes,,TOLIMAINSTITUTO DE FINANCIAMIENTO PROMOCION Y DESARROLLO DE IBAGUE,Paola Del Rocio Arbelaez Arenas,01/22/2021 12:00:00 AM,DIGILED TECHNOLOGY SAS,Emitida,112811,Ver Conjunto detalle,""244,428.00"",Emergencia COVID19,IBAGUE TOLIMA,No obligada,No Definido,901104771,4669,929,901104771,22/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63477,,,,,,,,,,"
"2021,63478,Ejecutiva,Agricultura y Desarrollo Rural,MINAGRICULTURA,Yudy Estella Pulgarin Marin,01/22/2021 12:00:00 AM,Marcela Alexandra Mesa,Emitida,112632,Ver Conjunto detalle,""3,825,300.00"",Emergencia COVID19,bogota,Obligada,No Definido,52223268,7020,203,52223268,22/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63478,,,,,,,,,,"
"2021,63479,Ejecutiva,Agricultura y Desarrollo Rural,MINAGRICULTURA,Yudy Estella Pulgarin Marin,01/22/2021 12:00:00 AM,Belisario Velasquez y asociados SAS,Emitida,112640,Ver Conjunto detalle,""1,235,000.00"",Emergencia COVID19,bogota,Obligada,No Definido,830504600,6910,203,830504600,22/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63479,,,,,,,,,,"
"2021,63480,Ejecutiva,Agricultura y Desarrollo Rural,MINAGRICULTURA,Yudy Estella Pulgarin Marin,01/22/2021 12:00:00 AM,FELIPE MONDRAGON DUQUE,Emitida,112667,Ver Conjunto detalle,""2,349,500.00"",Emergencia COVID19,bogota,Obligada,No Definido,94409574,7110,203,94409574,22/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63480,,,,,,,,,,"
"2021,63481,Ejecutiva,Agricultura y Desarrollo Rural,MINAGRICULTURA,Yudy Estella Pulgarin Marin,01/22/2021 12:00:00 AM,IMPOCOSER SAS,Emitida,112671,Ver Conjunto detalle,""5,890,000.00"",Emergencia COVID19,bogota,Obligada,No Definido,8300259160,4659,203,830025916,22/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63481,,,,,,,,,,"
"2021,63483,Organismos autónomo o independientes,,TOLIMAINSTITUTO DE FINANCIAMIENTO PROMOCION Y DESARROLLO DE IBAGUE,Paola Del Rocio Arbelaez Arenas,01/22/2021 12:00:00 AM,BON SANTE SAS,Emitida,112809,Ver Conjunto detalle,""3,709,862.00"",Emergencia COVID19,IBAGUE TOLIMA,No obligada,No Definido,901211678,4773,929,901211678,22/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63483,,,,,,,,,,"
"2021,63485,Organismos autónomo o independientes,,TOLIMAINSTITUTO DE FINANCIAMIENTO PROMOCION Y DESARROLLO DE IBAGUE,Paola Del Rocio Arbelaez Arenas,01/22/2021 12:00:00 AM,AVANZA INTERNACIONAL GROUP,Emitida,112807,Ver Conjunto detalle,""322,751.00"",Emergencia COVID19,IBAGUE TOLIMA,No obligada,No Definido,900505419,4774,929,900505419,22/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63485,,,,,,,,,,"
"2021,63486,Organismos autónomo o independientes,,TOLIMAINSTITUTO DE FINANCIAMIENTO PROMOCION Y DESARROLLO DE IBAGUE,Paola Del Rocio Arbelaez Arenas,01/22/2021 12:00:00 AM,ELEVACON SAS,Emitida,112805,Ver Conjunto detalle,""70,582.00"",Emergencia COVID19,IBAGUE TOLIMA,No obligada,No Definido,9002928557,4663,929,900292855,22/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63486,,,,,,,,,,"
"2021,63538,Judicial,Justicia y del Derecho,DIRECCION SECCIONAL DE ADMINISTRACION JUDICIAL DE CARTAGENA  BOLIVAR,Marlys Milena Cantillo Martinez,01/26/2021 12:00:00 AM,BON SANTE SAS,Emitida,112925,Ver Conjunto detalle,""16,453,000.00"",Emergencia COVID19,CARTAGENA,Obligada,No Definido,901211678,4773,1100,901211678,26/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63538,,,,,,,,,,"
"2021,63585,Organismos autónomo o independientes,,TOLIMAINSTITUTO DE FINANCIAMIENTO PROMOCION Y DESARROLLO DE IBAGUE,Paola Del Rocio Arbelaez Arenas,01/27/2021 12:00:00 AM,BACET GROUP SAS,Emitida,113016,Ver Conjunto detalle,""267,724.00"",Emergencia COVID19,IBAGUE TOLIMA,No obligada,No Definido,9008690495,1521,929,900869049,27/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63585,,,,,,,,,,"
"2021,63598,Ejecutiva,Presidencia de la República,AGENCIA PRESIDENCIAL DE COOPERACION INTERNACIONAL DE COLOMBIA,Ana Carolina Meneses Benavides,01/27/2021 12:00:00 AM,GLOBALK COLOMBIA SAS,Cerrada,113004,Ver Conjunto detalle,""2,854,800.00"",Emergencia COVID19,BOGOTA,Obligada,No Definido,8300518551,4690,131,830051855,27/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63598,,,,,,,,,,"
"2021,63607,Organismos autónomo o independientes,Cultura,Bogotá DC  Canal Capital,Karen Paola Cruz Triana,01/27/2021 12:00:00 AM,Marcela Alexandra Mesa,Emitida,112865,Ver Conjunto detalle,""3,825,300.00"",Emergencia COVID19,bogota,No obligada,No Definido,52223268,7020,1590,52223268,27/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63607,,,,,,,,,,"
"2021,63703,Ejecutiva,No Aplica,GOBERNACIÓN DE CÓRDOBA,Gloria Eugenia Saleme Castillo,01/29/2021 12:00:00 AM,AVANZA INTERNACIONAL GROUP,Emitida,113130,Ver Conjunto detalle,""13,420,765.00"",Emergencia COVID19,MONTERIA,No obligada,No Definido,900505419,4774,2028,900505419,29/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63703,,,,,,,,,,"
"2021,63704,Ejecutiva,No Aplica,GOBERNACIÓN DE CÓRDOBA,Gloria Eugenia Saleme Castillo,01/29/2021 12:00:00 AM,AVANZA INTERNACIONAL GROUP,Emitida,113115,Ver Conjunto detalle,""91,677,599.00"",Emergencia COVID19,MONTERIA,No obligada,No Definido,900505419,4774,2028,900505419,29/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63704,,,,,,,,,,"
"2021,63705,Ejecutiva,No Aplica,GOBERNACIÓN DE CÓRDOBA,Gloria Eugenia Saleme Castillo,01/29/2021 12:00:00 AM,CORPORACION PARA EL DESARROLLO SOCIAL Y LA CALIDAD DE VIDA,Emitida,113132,Ver Conjunto detalle,""26,669,852.00"",Emergencia COVID19,MONTERIA,No obligada,No Definido,900023618,R9319,2028,900023618,29/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63705,,,,,,,,,,"
"2021,63706,Ejecutiva,No Aplica,GOBERNACIÓN DE CÓRDOBA,Gloria Eugenia Saleme Castillo,01/29/2021 12:00:00 AM,CORPORACION PARA EL DESARROLLO SOCIAL Y LA CALIDAD DE VIDA,Emitida,113123,Ver Conjunto detalle,""1,695,046,270.00"",Emergencia COVID19,MONTERIA,No obligada,No Definido,900023618,R9319,2028,900023618,29/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63706,,,,,,,,,,"
"2021,63708,Ejecutiva,No Aplica,GOBERNACIÓN DE CÓRDOBA,Gloria Eugenia Saleme Castillo,01/29/2021 12:00:00 AM,NACH SOLUCIONES AMBIENTALES E INDUSTRIALES SAS,Emitida,113134,Ver Conjunto detalle,""261,256,825.00"",Emergencia COVID19,MONTERIA,No obligada,No Definido,901169407,2512,2028,901169407,29/01/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63708,,,,,,,,,,"
"2021,63750,Ejecutiva,Defensa Nacional,CORPORACION DE LA INDUSTRIA AERONAUTICA COLOMBIANA SA,Dayana Vanessa Leon Paez,02/01/2021 00:00,GLOBALK COLOMBIA SAS,Emitida,113251,Ver Conjunto detalle,""26,344,700.00"",Emergencia COVID19,BOGOTA,No obligada,No Definido,8300518551,4690,551,830051855,01/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63750,,,,,,,,,,"
"2021,74040,Ejecutiva,Función Pública,NORTE DE SANTANDERALCALDIA DE SAN JOSE CUCUTA,Jose Alejandro Martinez Ortiz,08/10/2021 00:00,ACEC CONSULTING GROUP SAS,Emitida,131470,Ver Conjunto detalle,""17,308,695.00"",Emergencia COVID19,Cúcuta,No obligada,No Definido,901452736,4645,947,901452736,10/08/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/74040,,,,,,,,,,"
"2021,63977,Ejecutiva,Comercio Industria y Turismo,UAE  JUNTA CENTRAL DE CONTADORES,Eric Jesus Florez Arias,02/09/2021 00:00,PLANETA AZUL INGENIERIA SAS,Emitida,113737,Ver Conjunto detalle,""2,837,312.00"",Emergencia COVID19,Bogota,Obligada,No Definido,9009962621,8129,180,900996262,09/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63977,,,,,,,,,,"
"2021,63978,Ejecutiva,Defensa Nacional,CALDAS  POLICÍA METROPOLITANA DE MANIZALES,Eliana Marcela Loaiza Garcia,02/09/2021 00:00,FUNDACION TEJIDO SOCIAL ORG,Emitida,113631,Ver Conjunto detalle,""1,020,000.00"",Emergencia COVID19,MANIZALES,Obligada,No Definido,900442577,9499-5621-9319-8890,432,900442577,09/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/63978,,,,,,,,,,"
"2021,64027,Ejecutiva,Agricultura y Desarrollo Rural,MINAGRICULTURA,Yudy Estella Pulgarin Marin,02/10/2021 00:00,FUNDACION TEJIDO SOCIAL ORG,Emitida,113639,Ver Conjunto detalle,""2,780,000.00"",Emergencia COVID19,bogota,Obligada,No Definido,900442577,9499-5621-9319-8890,203,900442577,10/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64027,,,,,,,,,,"
"2021,64042,Ejecutiva,Función Pública,GOBERNACION DE ANTIOQUIA,Rafael Mauricio Blanco Lozano,02/10/2021 00:00,PANORAMMA DISENO DE SOLUCIONES SAS,Emitida,113869,Ver Conjunto detalle,""12,167,273.00"",Emergencia COVID19,Medellín,No obligada,No Definido,900671732,1811,291,900671732,10/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64042,,,,,,,,,,"
"2021,64043,Ejecutiva,Función Pública,GOBERNACION DE ANTIOQUIA,Rafael Mauricio Blanco Lozano,02/10/2021 00:00,BON SANTE SAS,Emitida,113873,Ver Conjunto detalle,""375,372.00"",Emergencia COVID19,Medellín,No obligada,No Definido,901211678,4773,291,901211678,10/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64043,,,,,,,,,,"
"2021,64044,Ejecutiva,Función Pública,GOBERNACION DE ANTIOQUIA,Rafael Mauricio Blanco Lozano,02/10/2021 00:00,FUNDACION TEJIDO SOCIAL ORG,Emitida,113875,Ver Conjunto detalle,""2,790,694.00"",Emergencia COVID19,Medellín,No obligada,No Definido,900442577,9499-5621-9319-8890,291,900442577,10/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64044,,,,,,,,,,"
"2021,64045,Ejecutiva,Función Pública,GOBERNACION DE ANTIOQUIA,Rafael Mauricio Blanco Lozano,02/10/2021 00:00,GLOBALK COLOMBIA SAS,Emitida,113877,Ver Conjunto detalle,""5,971,458.00"",Emergencia COVID19,Medellín,No obligada,No Definido,8300518551,4690,291,830051855,10/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64045,,,,,,,,,,"
"2021,64046,Ejecutiva,Función Pública,GOBERNACION DE ANTIOQUIA,Rafael Mauricio Blanco Lozano,02/10/2021 00:00,MEMCO SAS,Emitida,113879,Ver Conjunto detalle,""813,953.00"",Emergencia COVID19,Medellín,No obligada,No Definido,9004543221,3313,291,900454322,10/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64046,,,,,,,,,,"
"2021,64047,Ejecutiva,Función Pública,GOBERNACION DE ANTIOQUIA,Rafael Mauricio Blanco Lozano,02/10/2021 00:00,PROCTECH TECNOLOGIA EN PROTECCION SAS,Emitida,113881,Ver Conjunto detalle,""972,513.00"",Emergencia COVID19,Medellín,No obligada,No Definido,900907931,2229,291,900907931,10/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64047,,,,,,,,,,"
"2021,64048,Ejecutiva,Función Pública,GOBERNACION DE ANTIOQUIA,Rafael Mauricio Blanco Lozano,02/10/2021 00:00,Belisario Velasquez y asociados SAS,Emitida,113867,Ver Conjunto detalle,""1,455,390.00"",Emergencia COVID19,Medellín,No obligada,No Definido,830504600,6910,291,830504600,10/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64048,,,,,,,,,,"
"2021,64057,Ejecutiva,Interior,UNIDAD NACIONAL DE PROTECCION,Sandra Patricia Borraez de Escobar,02/11/2021 00:00,COOPERATIVA DE TRABAJO ASOCIADO SERCONAL,Emitida,113898,Ver Conjunto detalle,""6,172,130.00"",Emergencia COVID19,Bogotá,Obligada,No Definido,800249637,8121,117,800249637,11/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64057,,,,,,,,,,"
"2021,64061,Ejecutiva,Interior,UNIDAD NACIONAL DE PROTECCION,Sandra Patricia Borraez de Escobar,02/11/2021 00:00,COOPERATIVA DE TRABAJO ASOCIADO SERCONAL,Emitida,113913,Ver Conjunto detalle,""934,947.00"",Emergencia COVID19,Bogotá,Obligada,No Definido,800249637,8121,117,800249637,11/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64061,,,,,,,,,,"
"2021,64068,Ejecutiva,Interior,UNIDAD NACIONAL DE PROTECCION,Sandra Patricia Borraez de Escobar,02/11/2021 00:00,Cleaner SA,Emitida,113924,Ver Conjunto detalle,""617,460.00"",Emergencia COVID19,Bogotá,Obligada,No Definido,800041433,8121,117,800041433,11/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64068,,,,,,,,,,"
"2021,64069,Ejecutiva,Interior,UNIDAD NACIONAL DE PROTECCION,Sandra Patricia Borraez de Escobar,02/11/2021 00:00,COOPERATIVA DE TRABAJO ASOCIADO SERCONAL,Emitida,113925,Ver Conjunto detalle,""1,121,958.00"",Emergencia COVID19,Bogotá,Obligada,No Definido,800249637,8121,117,800249637,11/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64069,,,,,,,,,,"
"2021,64072,Ejecutiva,Interior,UNIDAD NACIONAL DE PROTECCION,Sandra Patricia Borraez de Escobar,02/11/2021 00:00,Cleaner SA,Emitida,113927,Ver Conjunto detalle,""617,460.00"",Emergencia COVID19,Bogotá,Obligada,No Definido,800041433,8121,117,800041433,11/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64072,,,,,,,,,,"
"2021,64074,Ejecutiva,Interior,UNIDAD NACIONAL DE PROTECCION,Sandra Patricia Borraez de Escobar,02/11/2021 00:00,PLANETA AZUL INGENIERIA SAS,Emitida,113931,Ver Conjunto detalle,""1,469,412.00"",Emergencia COVID19,Bogotá,Obligada,No Definido,9009962621,8129,117,900996262,11/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64074,,,,,,,,,,"
"2021,64075,Ejecutiva,Defensa Nacional,CALDAS  POLICÍA METROPOLITANA DE MANIZALES,Eliana Marcela Loaiza Garcia,02/11/2021 00:00,Belisario Velasquez y asociados SAS,Emitida,113909,Ver Conjunto detalle,""19,484,200.00"",Emergencia COVID19,MANIZALES,Obligada,No Definido,830504600,6910,432,830504600,11/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64075,,,,,,,,,,"
"2021,64078,Ejecutiva,Interior,UNIDAD NACIONAL DE PROTECCION,Sandra Patricia Borraez de Escobar,02/11/2021 00:00,COOPERATIVA DE TRABAJO ASOCIADO SERCONAL,Emitida,113941,Ver Conjunto detalle,""881,733.00"",Emergencia COVID19,Bogotá,Obligada,No Definido,800249637,8121,117,800249637,11/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64078,,,,,,,,,,"
"2021,64080,Ejecutiva,Interior,UNIDAD NACIONAL DE PROTECCION,Sandra Patricia Borraez de Escobar,02/11/2021 00:00,PLANETA AZUL INGENIERIA SAS,Emitida,113942,Ver Conjunto detalle,""2,257,668.00"",Emergencia COVID19,Bogotá,Obligada,No Definido,9009962621,8129,117,900996262,11/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64080,,,,,,,,,,"
"2021,64085,Ejecutiva,Justicia y del Derecho,INPEC  REGIONAL CENTRAL,Merida Rocio Bastidas Otalora,02/11/2021 00:00,BON SANTE SAS,Cerrada,113938,Ver Conjunto detalle,""144,900.00"",Emergencia COVID19,Bogotá,Obligada,No Definido,901211678,4773,42,901211678,11/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64085,,,,,,,,,,"
"2021,64086,Ejecutiva,Justicia y del Derecho,INPEC  REGIONAL CENTRAL,Merida Rocio Bastidas Otalora,02/11/2021 00:00,SOLOASEO CAFETERIA DISTRIBUCIONES,Cerrada,113940,Ver Conjunto detalle,""285,362.00"",Emergencia COVID19,Bogotá,Obligada,No Definido,19254921,4649,42,19254921,11/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64086,,,,,,,,,,"
"2021,64095,Organismos autónomo o independientes,,UAE  CUERPO OFICIAL DE BOMBEROS DE BOGOTA,Diego Andrés Moreno Bedoya,02/11/2021 00:00,INDUHOTEL SAS,Emitida,113994,Ver Conjunto detalle,""96,993,775.00"",Emergencia COVID19,BOGOTA D.C.,No obligada,No Definido,900300970,5511,173,900300970,11/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64095,,,,,,,,,,"
"2021,64096,Organismos autónomo o independientes,,UAE  CUERPO OFICIAL DE BOMBEROS DE BOGOTA,Diego Andrés Moreno Bedoya,02/11/2021 00:00,SumimasSAS,Emitida,114000,Ver Conjunto detalle,""75,396.00"",Emergencia COVID19,BOGOTA D.C.,No obligada,No Definido,830001338,4649,173,830001338,11/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64096,,,,,,,,,,"
"2021,64097,Organismos autónomo o independientes,,UAE  CUERPO OFICIAL DE BOMBEROS DE BOGOTA,Diego Andrés Moreno Bedoya,02/11/2021 00:00,PAPER BOX SP SAS,Emitida,113978,Ver Conjunto detalle,""1,904,046.00"",Emergencia COVID19,BOGOTA D.C.,No obligada,No Definido,900791672,4669,173,900791672,11/02/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/64097,,,,,,,,,,"
